sale_id,user_id,sku,purchase_date,machine_id,machine_location
SAL-5FEC08E3,USR-DA40442E,Coca-Cola,2025-09-25,MACH-026,Aichi
SAL-F0AF1699,USR-4337024D,Georgia Coffee,2026-02-02,MACH-027,Saitama
SAL-8DAF80DC,USR-39F04295,Coca-Cola,2024-08-28,MACH-041,Tokyo
SAL-2CCB3AA8,USR-FB256CF6,Water,2025-09-30,MACH-002,Hyogo
SAL-8936CE2E,USR-500491A3,Georgia Coffee,2025-04-12,MACH-008,Osaka
SAL-EDA5933C,USR-592825BE,Georgia Coffee,2025-06-19,MACH-039,Hokkaido
SAL-23BC37A0,USR-6E2AFC08,Georgia Coffee,2024-11-26,MACH-028,Kanagawa
SAL-DDFEBD8A,USR-74C8A93C,Coca-Cola,2024-05-27,MACH-039,Hokkaido
SAL-67DB6A9A,USR-2641D689,Fanta,2024-03-31,MACH-006,Fukuoka
SAL-3D7FEF43,USR-2DFA449C,Water,2024-08-27,MACH-013,Fukuoka
SAL-FEB56E0B,USR-05B8A84E,Georgia Coffee,2025-12-03,MACH-028,Kanagawa
SAL-1DF84B3A,USR-41438E9F,Fanta,2024-07-07,MACH-002,Hyogo
SAL-95B9A920,USR-4A6C8C20,Georgia Coffee,2025-08-28,MACH-046,Saitama
SAL-ECAD5F7B,USR-5EA37D63,Georgia Coffee,2025-05-14,MACH-028,Kanagawa
SAL-10D155DC,USR-6A8B12E5,Coca-Cola,2024-11-20,MACH-020,Fukuoka
SAL-7F5C43B7,USR-E2B79ADE,Water,2025-01-07,MACH-042,Tokyo
SAL-25ED41E0,USR-19354408,Fanta,2025-05-25,MACH-027,Saitama
SAL-83A68759,USR-FE7695F6,Fanta,2025-01-02,MACH-025,Saitama
SAL-2F2983DC,USR-C5CDA2E3,Coca-Cola,2024-06-18,MACH-040,Aichi
SAL-7961BC84,USR-86EF74E8,Water,2024-03-08,MACH-024,Tokyo
SAL-B0428721,USR-FEA4BAEA,Coca-Cola,2025-12-01,MACH-014,Aichi
SAL-65824A14,USR-78E57FAF,Coca-Cola,2025-07-17,MACH-010,Hokkaido
SAL-48A5033E,USR-1453618B,Coca-Cola,2025-09-23,MACH-027,Saitama
SAL-4A4B5626,USR-5D437DD6,Georgia Coffee,2025-04-24,MACH-035,Osaka
SAL-9AD43C19,USR-09617E42,Coca-Cola,2025-01-20,MACH-049,Tokyo
SAL-5D754431,USR-2C033911,Coca-Cola,2024-07-08,MACH-015,Tokyo
SAL-180D5131,USR-E8E1B153,Water,2024-03-04,MACH-033,Tokyo
SAL-B67A6FF9,USR-A17C3B0E,Georgia Coffee,2026-02-19,MACH-025,Saitama
SAL-3BAEF2EB,USR-C0550C06,Georgia Coffee,2026-02-14,MACH-026,Aichi
SAL-EB571BCC,USR-57B124C6,Aquarius,2024-07-12,MACH-018,Chiba
SAL-9629ECED,USR-500491A3,Aquarius,2025-11-27,MACH-029,Fukuoka
SAL-9C2E63A2,USR-267DAB8F,Fanta,2025-09-10,MACH-029,Fukuoka
SAL-8E54DA4B,USR-D7289597,Georgia Coffee,2024-12-02,MACH-040,Aichi
SAL-B7B6A8EF,USR-42B8D9F9,Coca-Cola,2024-05-22,MACH-043,Chiba
SAL-5D07FD2D,USR-23280381,Georgia Coffee,2025-12-15,MACH-014,Aichi
SAL-2CC7B183,USR-405EDD98,Coca-Cola,2025-04-27,MACH-007,Fukuoka
SAL-69E84BA3,USR-1149F621,Aquarius,2025-07-26,MACH-037,Kyoto
SAL-953368D2,USR-368F45FE,Georgia Coffee,2024-07-28,MACH-021,Fukuoka
SAL-C57C33CC,USR-CA1F1B17,Coca-Cola,2024-04-24,MACH-020,Fukuoka
SAL-2D1F69F2,USR-0289E4B2,Fanta,2025-03-23,MACH-036,Kyoto
SAL-AF8A1997,USR-D95C67C7,Water,2024-08-02,MACH-006,Fukuoka
SAL-F29848B5,USR-438AE6D3,Water,2025-05-18,MACH-017,Hokkaido
SAL-8B596F28,USR-96D1626B,Georgia Coffee,2025-02-28,MACH-011,Osaka
SAL-189C8607,USR-7A6BB4B9,Coca-Cola,2024-08-24,MACH-002,Hyogo
SAL-BD8C59B0,USR-157A10B1,Georgia Coffee,2026-02-06,MACH-018,Chiba
SAL-0D94C2D9,USR-68C23163,Coca-Cola,2024-05-30,MACH-048,Osaka
SAL-652810EF,USR-FC9CFB21,Georgia Coffee,2024-09-17,MACH-035,Osaka
SAL-4BEEE2CB,USR-DB6AA5E3,Coca-Cola,2024-07-29,MACH-048,Osaka
SAL-C2D57AFC,USR-AE4E92FD,Coca-Cola,2024-10-17,MACH-022,Hokkaido
SAL-9886C2C4,USR-0C3B02F1,Water,2024-12-20,MACH-033,Tokyo
SAL-A8750C27,USR-9E6F7AC6,Water,2024-08-31,MACH-047,Tokyo
SAL-417B3BF0,USR-157A10B1,Georgia Coffee,2024-12-09,MACH-038,Hokkaido
SAL-434CC145,USR-E65D3809,Georgia Coffee,2024-03-24,MACH-026,Aichi
SAL-66099FF5,USR-B180A97A,Georgia Coffee,2024-03-19,MACH-023,Saitama
SAL-6A201C9C,USR-AF173D0A,Georgia Coffee,2024-04-14,MACH-028,Kanagawa
SAL-A3272E7A,USR-157A10B1,Coca-Cola,2024-12-11,MACH-006,Fukuoka
SAL-2394CBA0,USR-C3DB1FAE,Coca-Cola,2024-11-09,MACH-002,Hyogo
SAL-A96B3C11,USR-E12542B8,Water,2024-04-22,MACH-020,Fukuoka
SAL-190A76E4,USR-888AD4CB,Fanta,2025-08-23,MACH-028,Kanagawa
SAL-B0AC457F,USR-917AFBFD,Georgia Coffee,2024-11-01,MACH-032,Aichi
SAL-D6145965,USR-40549955,Georgia Coffee,2025-12-18,MACH-033,Tokyo
SAL-02AD46DF,USR-3CE16AA8,Coca-Cola,2024-04-29,MACH-016,Aichi
SAL-8FD3115F,USR-72397CD1,Water,2025-09-15,MACH-038,Hokkaido
SAL-9738B568,USR-C5CDA2E3,Water,2024-04-20,MACH-006,Fukuoka
SAL-86C699B5,USR-7EE707E8,Georgia Coffee,2024-04-03,MACH-001,Hyogo
SAL-6D03E7A6,USR-96DFBE54,Georgia Coffee,2025-06-30,MACH-008,Osaka
SAL-03C7FF9D,USR-07B22563,Georgia Coffee,2026-02-05,MACH-032,Aichi
SAL-C40ECE49,USR-1C36A028,Water,2025-06-21,MACH-049,Tokyo
SAL-D0D72FCF,USR-500491A3,Coca-Cola,2024-04-16,MACH-050,Tokyo
SAL-66C3EDC3,USR-259E8424,Aquarius,2025-04-02,MACH-010,Hokkaido
SAL-0B418862,USR-C11ECFA6,Coca-Cola,2025-02-27,MACH-044,Kyoto
SAL-A9B9C3BE,USR-5DCEA305,Georgia Coffee,2024-04-22,MACH-047,Tokyo
SAL-40133F4E,USR-AE4BA1B7,Water,2025-10-17,MACH-042,Tokyo
SAL-0BCA8359,USR-74213996,Water,2025-12-12,MACH-030,Saitama
SAL-21B58DCB,USR-1022282D,Georgia Coffee,2024-03-10,MACH-041,Tokyo
SAL-E918137C,USR-8F9832E0,Georgia Coffee,2025-05-23,MACH-022,Hokkaido
SAL-AFC66E8D,USR-1022282D,Georgia Coffee,2024-08-17,MACH-046,Saitama
SAL-EEED0B82,USR-ED6B2857,Water,2024-08-18,MACH-036,Kyoto
SAL-1D3BD9F7,USR-7AAF0E69,Georgia Coffee,2025-05-29,MACH-034,Kanagawa
SAL-52C133C4,USR-C11ECFA6,Coca-Cola,2024-07-19,MACH-004,Chiba
SAL-730500F8,USR-DA40442E,Coca-Cola,2024-06-23,MACH-027,Saitama
SAL-D19D2AF9,USR-1F42BD1F,Georgia Coffee,2025-09-17,MACH-045,Tokyo
SAL-77CABCC0,USR-062DD25B,Water,2025-11-21,MACH-031,Tokyo
SAL-9BF35F21,USR-9103851A,Aquarius,2024-07-11,MACH-043,Chiba
SAL-C5A13C45,USR-BBDE6D92,Water,2024-11-13,MACH-031,Tokyo
SAL-5787A947,USR-2FBBD898,Coca-Cola,2025-08-31,MACH-018,Chiba
SAL-04220985,USR-634CFE27,Georgia Coffee,2025-05-04,MACH-036,Kyoto
SAL-F2BA7E4A,USR-4AE5805B,Georgia Coffee,2024-03-08,MACH-012,Tokyo
SAL-7DAAFAC9,USR-76E1078C,Coca-Cola,2025-09-14,MACH-024,Tokyo
SAL-59861AAE,USR-A18406EA,Georgia Coffee,2025-07-26,MACH-003,Kyoto
SAL-888A0FE2,USR-EEF1C3C3,Georgia Coffee,2024-11-19,MACH-043,Chiba
SAL-1F672E5F,USR-4CA74FEF,Coca-Cola,2024-07-17,MACH-014,Aichi
SAL-F748B30D,USR-7A6BB4B9,Water,2024-09-07,MACH-011,Osaka
SAL-7D1E9CCF,USR-B4F817A8,Water,2025-04-05,MACH-038,Hokkaido
SAL-056124B8,USR-818A03F8,Water,2025-03-29,MACH-039,Hokkaido
SAL-D8D17609,USR-78E57FAF,Coca-Cola,2025-09-16,MACH-023,Saitama
SAL-BA1C7BF1,USR-305C16A9,Water,2025-06-27,MACH-002,Hyogo
SAL-A63102F0,USR-96D1626B,Georgia Coffee,2026-01-28,MACH-044,Kyoto
SAL-BEB4E418,USR-C3DB1FAE,Georgia Coffee,2025-11-25,MACH-045,Tokyo
SAL-B1D51F6C,USR-709E18E0,Fanta,2025-03-09,MACH-045,Tokyo
SAL-8199F4DD,USR-7F480F50,Georgia Coffee,2024-07-24,MACH-006,Fukuoka
SAL-BEA13D3B,USR-11E1C4DE,Coca-Cola,2024-06-27,MACH-027,Saitama
SAL-4E34F0F6,USR-20FB714E,Georgia Coffee,2024-07-27,MACH-025,Saitama
SAL-8F798E70,USR-15B036A8,Georgia Coffee,2024-03-10,MACH-014,Aichi
SAL-87DE240D,USR-BCD71AFB,Georgia Coffee,2025-12-25,MACH-034,Kanagawa
SAL-93A02C9A,USR-05684EC6,Georgia Coffee,2024-08-08,MACH-019,Chiba
SAL-22E0656D,USR-27E7ECCC,Georgia Coffee,2026-02-10,MACH-008,Osaka
SAL-6F960B66,USR-BDA92546,Georgia Coffee,2024-10-14,MACH-037,Kyoto
SAL-5F05D423,USR-9E6F7AC6,Georgia Coffee,2024-12-25,MACH-033,Tokyo
SAL-9021B437,USR-9B5C55CE,Georgia Coffee,2024-03-11,MACH-020,Fukuoka
SAL-3F367DF0,USR-7A34CF2C,Water,2025-05-10,MACH-039,Hokkaido
SAL-7D366279,USR-23013125,Georgia Coffee,2024-03-16,MACH-021,Fukuoka
SAL-C3326223,USR-7486C640,Fanta,2024-07-29,MACH-007,Fukuoka
SAL-30C8FF76,USR-90DB124C,Georgia Coffee,2025-03-22,MACH-031,Tokyo
SAL-3E3D8BBC,USR-A1330121,Georgia Coffee,2025-09-15,MACH-025,Saitama
SAL-5FEE75CA,USR-20B122A2,Coca-Cola,2026-03-01,MACH-016,Aichi
SAL-DF791743,USR-7B123D86,Georgia Coffee,2025-11-20,MACH-022,Hokkaido
SAL-D468F311,USR-FE79FFF4,Coca-Cola,2024-06-01,MACH-006,Fukuoka
SAL-FD9FE15E,USR-C8FD93C6,Fanta,2024-06-30,MACH-049,Tokyo
SAL-56792D33,USR-CBDAD041,Aquarius,2025-05-05,MACH-017,Hokkaido
SAL-AE7378D3,USR-A6978FE4,Fanta,2025-07-16,MACH-033,Tokyo
SAL-9FEF6FCB,USR-B58F9776,Coca-Cola,2025-05-09,MACH-008,Osaka
SAL-08350526,USR-7F480F50,Water,2025-09-17,MACH-022,Hokkaido
SAL-652CF417,USR-54932096,Coca-Cola,2024-06-22,MACH-005,Saitama
SAL-14F0BC25,USR-F8405179,Georgia Coffee,2025-07-18,MACH-022,Hokkaido
SAL-2BF8CD7E,USR-145369A1,Water,2024-10-26,MACH-038,Hokkaido
SAL-C426F764,USR-BEEAA1DA,Coca-Cola,2025-07-23,MACH-033,Tokyo
SAL-EC0633AD,USR-2D3A7D6E,Water,2024-11-21,MACH-010,Hokkaido
SAL-37DC54B8,USR-9B1C6C81,Coca-Cola,2025-12-15,MACH-003,Kyoto
SAL-DE7E0C27,USR-EBD896B1,Georgia Coffee,2025-11-03,MACH-029,Fukuoka
SAL-21F1CEA8,USR-1A2AD4A5,Coca-Cola,2024-12-25,MACH-028,Kanagawa
SAL-C20DD4E1,USR-9ACB74DC,Georgia Coffee,2025-03-14,MACH-035,Osaka
SAL-5AFD8EF3,USR-6FF0FFDE,Georgia Coffee,2025-03-02,MACH-005,Saitama
SAL-FF7AADE9,USR-4469367F,Fanta,2025-06-15,MACH-014,Aichi
SAL-EFEDE559,USR-23280381,Coca-Cola,2025-06-18,MACH-008,Osaka
SAL-AEA51C50,USR-1C36A028,Georgia Coffee,2024-11-25,MACH-049,Tokyo
SAL-3388902B,USR-0F1C6DBE,Georgia Coffee,2025-12-17,MACH-049,Tokyo
SAL-7CCBDBD2,USR-BEEAA1DA,Coca-Cola,2024-05-02,MACH-014,Aichi
SAL-50D7ABFD,USR-062D1DA6,Georgia Coffee,2025-01-09,MACH-015,Tokyo
SAL-89D7AA23,USR-95497CBB,Water,2024-09-07,MACH-029,Fukuoka
SAL-DDED990F,USR-3B301F2E,Georgia Coffee,2025-01-03,MACH-033,Tokyo
SAL-C3ADAEFF,USR-A750C3B8,Coca-Cola,2025-06-14,MACH-043,Chiba
SAL-A4FC46B1,USR-592825BE,Coca-Cola,2024-08-13,MACH-037,Kyoto
SAL-FFDC1548,USR-ED6B2857,Coca-Cola,2025-04-08,MACH-044,Kyoto
SAL-06D96154,USR-48F8D309,Water,2024-07-30,MACH-029,Fukuoka
SAL-FCAC6A89,USR-4058528B,Georgia Coffee,2025-01-02,MACH-003,Kyoto
SAL-75B6795B,USR-168A5A0B,Georgia Coffee,2024-11-12,MACH-047,Tokyo
SAL-29B00359,USR-1AD002D4,Aquarius,2024-09-28,MACH-010,Hokkaido
SAL-BF34FCBD,USR-2B28EB48,Georgia Coffee,2026-02-22,MACH-014,Aichi
SAL-7EAEF1C8,USR-F1DF2170,Coca-Cola,2025-09-13,MACH-026,Aichi
SAL-C3CA3DC6,USR-329094A0,Water,2024-07-20,MACH-017,Hokkaido
SAL-20EBE67E,USR-1D470D6C,Georgia Coffee,2025-07-30,MACH-031,Tokyo
SAL-7A513C50,USR-62ADA4A2,Coca-Cola,2026-01-17,MACH-045,Tokyo
SAL-DB5A6AC0,USR-2C033911,Water,2025-08-12,MACH-034,Kanagawa
SAL-8CEB680E,USR-8F8A449F,Georgia Coffee,2024-10-26,MACH-026,Aichi
SAL-03AF2096,USR-3724F37F,Georgia Coffee,2024-10-27,MACH-017,Hokkaido
SAL-3B4E7B2D,USR-15C48C96,Fanta,2024-03-27,MACH-044,Kyoto
SAL-1CA115F2,USR-864BD9B5,Georgia Coffee,2025-11-09,MACH-016,Aichi
SAL-C24973FD,USR-E8BADAB8,Fanta,2024-05-25,MACH-021,Fukuoka
SAL-1B3618FE,USR-47ED599C,Georgia Coffee,2025-05-14,MACH-017,Hokkaido
SAL-A286D2BC,USR-41438E9F,Water,2024-09-13,MACH-044,Kyoto
SAL-CF834C72,USR-CEFA08DB,Water,2025-04-26,MACH-029,Fukuoka
SAL-D22F56FF,USR-B199C545,Coca-Cola,2025-07-26,MACH-039,Hokkaido
SAL-A651C39A,USR-981FA5B2,Georgia Coffee,2026-02-26,MACH-022,Hokkaido
SAL-893CE0CC,USR-E9EE578F,Water,2025-05-21,MACH-005,Saitama
SAL-C2488E32,USR-85BF7BE2,Water,2024-03-29,MACH-016,Aichi
SAL-FF43BA02,USR-A2F6A88E,Georgia Coffee,2024-11-21,MACH-010,Hokkaido
SAL-9AF55B91,USR-709E18E0,Water,2024-10-02,MACH-026,Aichi
SAL-903DA001,USR-8F0446E1,Georgia Coffee,2025-06-10,MACH-047,Tokyo
SAL-E56B7011,USR-654936BD,Georgia Coffee,2026-02-22,MACH-047,Tokyo
SAL-AECF2598,USR-D04F0D1C,Fanta,2024-06-17,MACH-049,Tokyo
SAL-09890731,USR-BBDAC3E4,Coca-Cola,2025-03-15,MACH-042,Tokyo
SAL-3977FF85,USR-79BCE8A8,Georgia Coffee,2025-11-12,MACH-008,Osaka
SAL-4B6A5D30,USR-CEFA08DB,Water,2025-05-08,MACH-011,Osaka
SAL-B1484F57,USR-500491A3,Water,2024-08-09,MACH-040,Aichi
SAL-FDEF105B,USR-0B70AFCD,Fanta,2024-06-25,MACH-019,Chiba
SAL-43E03585,USR-E55EBEAD,Georgia Coffee,2025-04-18,MACH-037,Kyoto
SAL-74DAD762,USR-8630F5CB,Georgia Coffee,2025-03-19,MACH-012,Tokyo
SAL-FA62E7C8,USR-5C24106D,Coca-Cola,2025-10-14,MACH-001,Hyogo
SAL-CFB7A717,USR-07B22563,Coca-Cola,2024-08-31,MACH-015,Tokyo
SAL-7E20F56F,USR-A18406EA,Georgia Coffee,2025-10-04,MACH-036,Kyoto
SAL-382AE676,USR-20D3933B,Water,2024-11-28,MACH-021,Fukuoka
SAL-79020133,USR-B88D2C5B,Georgia Coffee,2024-05-02,MACH-028,Kanagawa
SAL-B76EB122,USR-0ADFEBC7,Fanta,2024-05-13,MACH-029,Fukuoka
SAL-9F9AE69E,USR-405EDD98,Aquarius,2024-03-20,MACH-014,Aichi
SAL-B0C62114,USR-BBDAC3E4,Georgia Coffee,2025-04-14,MACH-003,Kyoto
SAL-194F16C9,USR-2284F2D9,Coca-Cola,2024-03-12,MACH-003,Kyoto
SAL-E7B58830,USR-BFA06269,Georgia Coffee,2024-09-30,MACH-035,Osaka
SAL-9269233D,USR-864BD9B5,Georgia Coffee,2024-12-12,MACH-025,Saitama
SAL-22104E7F,USR-42B8D9F9,Water,2024-06-24,MACH-029,Fukuoka
SAL-FAE54054,USR-96DFBE54,Fanta,2025-05-29,MACH-028,Kanagawa
SAL-0985A1B0,USR-D8D6B05E,Fanta,2024-03-06,MACH-035,Osaka
SAL-DC75AB70,USR-2EF2D5B7,Water,2024-04-03,MACH-048,Osaka
SAL-7FAF9A71,USR-4469367F,Georgia Coffee,2025-01-27,MACH-017,Hokkaido
SAL-B1E29C7B,USR-137123E3,Coca-Cola,2025-02-22,MACH-040,Aichi
SAL-0436C31B,USR-E30ACCB9,Water,2025-09-15,MACH-021,Fukuoka
SAL-432CE2FE,USR-438AE6D3,Georgia Coffee,2024-10-11,MACH-048,Osaka
SAL-BB594C06,USR-8BFF6238,Aquarius,2025-06-17,MACH-045,Tokyo
SAL-1C113419,USR-42B8D9F9,Fanta,2025-07-19,MACH-006,Fukuoka
SAL-BAB1E0CB,USR-D8D6B05E,Coca-Cola,2024-06-29,MACH-025,Saitama
SAL-10D5598B,USR-062DD25B,Water,2024-04-18,MACH-020,Fukuoka
SAL-21EDC278,USR-EA33F11E,Water,2025-05-14,MACH-004,Chiba
SAL-8DA63FDC,USR-A61CDC2B,Water,2025-05-04,MACH-029,Fukuoka
SAL-6B61DDD2,USR-E55EBEAD,Water,2024-08-23,MACH-030,Saitama
SAL-0E40229E,USR-A7B6D368,Georgia Coffee,2025-02-28,MACH-014,Aichi
SAL-D8AFA964,USR-3C42F820,Coca-Cola,2025-11-29,MACH-048,Osaka
SAL-2F5457A4,USR-2641D689,Georgia Coffee,2024-03-24,MACH-029,Fukuoka
SAL-915739F8,USR-6079B2F9,Water,2025-09-11,MACH-028,Kanagawa
SAL-798160FF,USR-20D3933B,Aquarius,2025-05-03,MACH-048,Osaka
SAL-495A11D9,USR-5D437DD6,Georgia Coffee,2025-04-27,MACH-002,Hyogo
SAL-467EAC87,USR-C11ECFA6,Fanta,2024-03-11,MACH-043,Chiba
SAL-70A52F7A,USR-4020666C,Georgia Coffee,2025-09-30,MACH-011,Osaka
SAL-951E3D8C,USR-47ED599C,Water,2024-09-07,MACH-028,Kanagawa
SAL-1FF3D792,USR-27E7ECCC,Georgia Coffee,2025-01-01,MACH-016,Aichi
SAL-614B225F,USR-FB7362C3,Fanta,2024-11-21,MACH-035,Osaka
SAL-D2B7C1F9,USR-592825BE,Fanta,2025-10-20,MACH-015,Tokyo
SAL-6791F921,USR-3724F37F,Fanta,2025-02-20,MACH-015,Tokyo
SAL-3AB1DCF4,USR-7A34CF2C,Georgia Coffee,2024-11-06,MACH-011,Osaka
SAL-B850BF62,USR-981FA5B2,Water,2025-12-28,MACH-022,Hokkaido
SAL-38C3DCF5,USR-5DDDCDA0,Fanta,2024-04-30,MACH-008,Osaka
SAL-89417A82,USR-AE4BA1B7,Georgia Coffee,2024-10-18,MACH-022,Hokkaido
SAL-CB890117,USR-8B357131,Water,2026-01-29,MACH-003,Kyoto
SAL-61760223,USR-4597B3E6,Coca-Cola,2025-10-16,MACH-033,Tokyo
SAL-D10D6157,USR-4474FD9D,Water,2025-09-25,MACH-019,Chiba
SAL-72870FA4,USR-5964DD23,Georgia Coffee,2025-11-29,MACH-013,Fukuoka
SAL-CED5540A,USR-B478AEB3,Coca-Cola,2024-08-14,MACH-019,Chiba
SAL-2E35A705,USR-D33E5B1B,Georgia Coffee,2024-08-15,MACH-038,Hokkaido
SAL-990B05EF,USR-E5ECAFC2,Coca-Cola,2025-09-02,MACH-002,Hyogo
SAL-AB5D92B1,USR-20B122A2,Georgia Coffee,2025-09-03,MACH-042,Tokyo
SAL-9885A636,USR-7A49C0F4,Georgia Coffee,2024-12-01,MACH-049,Tokyo
SAL-CBBB3B50,USR-3625DF12,Water,2025-10-15,MACH-004,Chiba
SAL-6FB9262B,USR-78E654EA,Fanta,2025-11-03,MACH-026,Aichi
SAL-7FC1DEAE,USR-B3727ECC,Georgia Coffee,2025-11-17,MACH-039,Hokkaido
SAL-34406CBC,USR-74C8A93C,Georgia Coffee,2024-04-27,MACH-008,Osaka
SAL-42B0610E,USR-15B036A8,Georgia Coffee,2025-07-22,MACH-026,Aichi
SAL-A1A0B3DA,USR-A7B6D368,Coca-Cola,2025-06-14,MACH-020,Fukuoka
SAL-366C27B7,USR-F69156FB,Georgia Coffee,2024-08-11,MACH-005,Saitama
SAL-99366FD5,USR-F5CEE960,Fanta,2024-09-03,MACH-039,Hokkaido
SAL-B88ACABE,USR-B4252F96,Georgia Coffee,2025-12-17,MACH-006,Fukuoka
SAL-7446DC4A,USR-72397CD1,Aquarius,2025-06-02,MACH-022,Hokkaido
SAL-3298F12D,USR-6975BC1C,Georgia Coffee,2024-06-09,MACH-038,Hokkaido
SAL-27907C14,USR-005378CF,Georgia Coffee,2025-06-01,MACH-005,Saitama
SAL-A2A23AD4,USR-20B122A2,Water,2025-07-07,MACH-024,Tokyo
SAL-8F1ED05D,USR-784654BE,Aquarius,2024-07-10,MACH-028,Kanagawa
SAL-50ECEE0F,USR-7ADB17F7,Water,2025-06-28,MACH-021,Fukuoka
SAL-251D3F50,USR-ED2C34E7,Coca-Cola,2025-08-03,MACH-041,Tokyo
SAL-AA6A7629,USR-EF376D1B,Fanta,2025-03-28,MACH-007,Fukuoka
SAL-B0336E91,USR-1C9ADCF2,Coca-Cola,2026-02-17,MACH-002,Hyogo
SAL-EAD331E5,USR-7A34CF2C,Water,2024-07-02,MACH-029,Fukuoka
SAL-1733EFFF,USR-D51FC580,Coca-Cola,2024-03-28,MACH-001,Hyogo
SAL-F72FBD5F,USR-A1A63B62,Georgia Coffee,2026-01-05,MACH-048,Osaka
SAL-6816E62B,USR-0C3B02F1,Georgia Coffee,2024-12-01,MACH-021,Fukuoka
SAL-4B2EFF5C,USR-3584B0F3,Georgia Coffee,2024-05-02,MACH-007,Fukuoka
SAL-200E63E5,USR-49B7B5E9,Georgia Coffee,2024-10-22,MACH-022,Hokkaido
SAL-CBFF1E3C,USR-7EE707E8,Water,2024-06-05,MACH-018,Chiba
SAL-4465DA1B,USR-28E105F8,Water,2024-07-21,MACH-007,Fukuoka
SAL-6E7DBF5B,USR-25C0F995,Water,2025-01-01,MACH-016,Aichi
SAL-AEDD128E,USR-8FFA60F5,Fanta,2025-08-12,MACH-029,Fukuoka
SAL-86CB264A,USR-996747D1,Coca-Cola,2025-06-16,MACH-041,Tokyo
SAL-CEDBDDA9,USR-00C46383,Georgia Coffee,2025-11-10,MACH-020,Fukuoka
SAL-A96A467F,USR-B88D2C5B,Georgia Coffee,2024-06-04,MACH-033,Tokyo
SAL-096E712D,USR-8D9CC247,Coca-Cola,2024-11-16,MACH-041,Tokyo
SAL-25ECC3FD,USR-7DBFB698,Georgia Coffee,2026-02-16,MACH-035,Osaka
SAL-8E6086CA,USR-D706DC78,Aquarius,2024-09-01,MACH-048,Osaka
SAL-823D8615,USR-C868D1CB,Georgia Coffee,2025-01-04,MACH-037,Kyoto
SAL-D62C3AB7,USR-DB2411D5,Coca-Cola,2025-12-10,MACH-025,Saitama
SAL-ABAC5315,USR-DE8B9C7E,Georgia Coffee,2024-09-30,MACH-016,Aichi
SAL-AEB2433A,USR-EE91CC87,Georgia Coffee,2025-10-25,MACH-036,Kyoto
SAL-21E750F6,USR-2B28EB48,Georgia Coffee,2025-03-02,MACH-040,Aichi
SAL-6291637A,USR-FC7DFEF6,Georgia Coffee,2025-02-12,MACH-030,Saitama
SAL-03A13724,USR-CEFA08DB,Fanta,2025-05-18,MACH-018,Chiba
SAL-4D581ED2,USR-E910C2B4,Coca-Cola,2025-02-05,MACH-041,Tokyo
SAL-15C69E08,USR-7A975D46,Coca-Cola,2025-03-03,MACH-048,Osaka
SAL-73C0A74C,USR-39F04295,Water,2025-09-06,MACH-011,Osaka
SAL-B34820D7,USR-68C23163,Coca-Cola,2026-02-15,MACH-028,Kanagawa
SAL-7CE73D6E,USR-035859B1,Georgia Coffee,2024-07-17,MACH-026,Aichi
SAL-BF876F4D,USR-2EF2D5B7,Coca-Cola,2025-08-03,MACH-018,Chiba
SAL-E204FC98,USR-BE90EB83,Georgia Coffee,2026-01-04,MACH-038,Hokkaido
SAL-FC1B32B3,USR-DEF641C9,Coca-Cola,2025-01-07,MACH-014,Aichi
SAL-E7C298E4,USR-4A6C8C20,Georgia Coffee,2025-01-21,MACH-048,Osaka
SAL-20AE4958,USR-5D437DD6,Coca-Cola,2025-10-21,MACH-026,Aichi
SAL-AE06D987,USR-2E4ED9CB,Water,2024-08-24,MACH-012,Tokyo
SAL-BC19595C,USR-A17C3B0E,Water,2025-08-29,MACH-048,Osaka
SAL-1B371C51,USR-500491A3,Aquarius,2024-08-20,MACH-049,Tokyo
SAL-10C75FC4,USR-A7B6D368,Water,2025-06-01,MACH-016,Aichi
SAL-1AB70505,USR-866FFF9C,Georgia Coffee,2024-09-01,MACH-042,Tokyo
SAL-11A650C1,USR-5964DD23,Fanta,2024-08-21,MACH-011,Osaka
SAL-A63840DC,USR-7600A84A,Coca-Cola,2024-05-29,MACH-019,Chiba
SAL-83B69A9D,USR-035859B1,Georgia Coffee,2025-10-30,MACH-001,Hyogo
SAL-DFFC4BBB,USR-F12444C3,Georgia Coffee,2026-02-18,MACH-042,Tokyo
SAL-E32C27E0,USR-2FBBD898,Georgia Coffee,2026-02-09,MACH-029,Fukuoka
SAL-B415FEA7,USR-9FF795FF,Fanta,2025-04-13,MACH-001,Hyogo
SAL-3C61D5FA,USR-7A852F25,Coca-Cola,2025-02-14,MACH-004,Chiba
SAL-50910064,USR-E0DBB996,Georgia Coffee,2025-05-15,MACH-036,Kyoto
SAL-C58ADCC1,USR-A4A32359,Georgia Coffee,2024-04-10,MACH-002,Hyogo
SAL-7652E7EB,USR-993D897E,Water,2024-05-16,MACH-004,Chiba
SAL-4745B567,USR-5964DD23,Georgia Coffee,2025-10-10,MACH-015,Tokyo
SAL-572B27F1,USR-27E7ECCC,Georgia Coffee,2024-09-22,MACH-035,Osaka
SAL-3F93527B,USR-E0DBB996,Coca-Cola,2024-08-12,MACH-020,Fukuoka
SAL-34ECBFA8,USR-D8D6B05E,Georgia Coffee,2024-05-28,MACH-038,Hokkaido
